resource,status,case_id,timestamp,activity
Page,viewed,58769,15/02/21 18:56, Case study
Page,viewed,58769,15/02/21 18:56, JIGSAW Machine Learning
URL,viewed,50496,15/02/21 18:29, Lab 4 - Data Integration - mindmap
Assignment,viewed,67239,15/02/21 18:15, ETL for the datamart
System,completed,67239,15/02/21 18:15, ETL for the datamart
System,completed,67239,15/02/21 17:53, Data Intelligence Introduction
Assignment,viewed,5359,15/02/21 16:29, ETL for the datamart
Page,viewed,67239,15/02/21 13:59, Case study
System,completed,67239,15/02/21 13:57, Case study
Page,viewed,67239,15/02/21 13:57, Case study
H5P,viewed,67239,15/02/21 13:52, Data Intelligence Introduction
H5P,viewed,67190,15/02/21 13:37, Fundamental Concepts
H5P,viewed,67190,15/02/21 13:35, Course Presentation
H5P,viewed,67239,15/02/21 12:49, Lab5 - Data Integration
System,completed,67239,15/02/21 12:48, Lab 5 - Data Integration - mindmap
URL,viewed,67239,15/02/21 12:48, Lab 5 - Data Integration - mindmap
H5P,viewed,67239,15/02/21 12:48, Lab5 - Data Integration
System,completed,67239,15/02/21 12:48, Lab5 - Data Integration
H5P,viewed,67239,15/02/21 12:10, Data Intelligence Introduction
H5P,viewed,67239,15/02/21 12:02, Lab5 - Data Integration
H5P,viewed,67239,15/02/21 11:48, Lab5 - Data Integration
System,completed,67239,15/02/21 11:48, Lab5 - Data Integration
H5P,viewed,67239,15/02/21 10:45, Lab 4 - Data Integration
System,completed,67239,15/02/21 10:22, Lab 4 - Data Integration - mindmap
URL,viewed,67239,15/02/21 10:22, Lab 4 - Data Integration - mindmap
System,completed,67256,14/02/21 22:49, Case study
Page,viewed,67256,14/02/21 22:49, Case study
Page,viewed,67256,14/02/21 22:49, Guide to implement Business Intelligence
System,completed,67256,14/02/21 22:48, Data Intelligence Introduction slides
Page,viewed,67256,14/02/21 22:48, Data Intelligence Introduction slides
System,completed,67256,14/02/21 22:47, Data Intelligence Introduction
H5P,viewed,67256,14/02/21 22:39, Data Intelligence Introduction
H5P,viewed,67256,14/02/21 21:35, Data Intelligence Introduction
System,completed,67256,14/02/21 21:35, Data Intelligence Introduction
Assignment,viewed,37389,14/02/21 21:26, ETL for the datamart
System,completed,37389,14/02/21 21:26, ETL for the datamart
H5P,viewed,67239,14/02/21 19:37, Lab 4 - Data Integration
H5P,viewed,67190,14/02/21 17:09, Lab5 - Data Integration
System,completed,67190,14/02/21 17:08, Weka Machine Learning tool
Page,viewed,67152,14/02/21 15:51, JIGSAW Machine Learning
Assignment,viewed,67152,14/02/21 15:50, ETL for the datamart
System,completed,67152,14/02/21 15:50, ETL for the datamart
Assignment,viewed,67152,14/02/21 15:49, ETL for the datamart
Assignment,viewed,67152,14/02/21 15:48, ETL for the datamart
System,completed,67239,14/02/21 15:39, Lab 4 - Data Integration
H5P,viewed,67239,14/02/21 15:24, Lab 4 - Data Integration
System,completed,67239,14/02/21 15:10, Select a Machine Learning topic for the JIGSAW session
Page,viewed,67152,14/02/21 14:55, Case study
Page,viewed,67152,14/02/21 13:54, Case study
URL,viewed,28056,14/02/21 13:09, Lab 4 - Data Integration - mindmap
Assignment,viewed,28056,14/02/21 13:08, ETL for the datamart
Assignment,viewed,67152,13/02/21 23:49, ETL for the datamart
URL,viewed,67152,13/02/21 23:48, Lab 2 - Data Integration - mindmap
Page,viewed,67152,13/02/21 23:45, Case study
Assignment,viewed,67152,13/02/21 23:45, ETL for the datamart
Assignment,viewed,67191,13/02/21 19:39, ETL for the datamart
Page,viewed,67152,13/02/21 19:35, Case study
Assignment,viewed,67152,13/02/21 19:35, ETL for the datamart
Page,viewed,67152,13/02/21 17:17, Case study
Assignment,viewed,67152,13/02/21 13:47, ETL for the datamart
System,completed,67152,13/02/21 13:47, ETL for the datamart
System,completed,67152,13/02/21 13:47, Case study
Page,viewed,67152,13/02/21 13:47, Case study
Page,viewed,67152,13/02/21 13:47, Guide to implement Business Intelligence
System,completed,67152,13/02/21 13:47, Data Intelligence Introduction slides
Page,viewed,67152,13/02/21 13:47, Data Intelligence Introduction slides
System,completed,67152,13/02/21 13:47, Data Intelligence Introduction
H5P,viewed,67152,13/02/21 13:29, Data Intelligence Introduction
System,completed,5359,13/02/21 11:26, Data Intelligence Introduction slides
Page,viewed,5359,13/02/21 11:26, Data Intelligence Introduction slides
System,completed,5359,13/02/21 11:26, Data Intelligence Introduction
Page,viewed,5359,13/02/21 11:15, Case study
Assignment,viewed,5359,13/02/21 11:14, ETL for the datamart
H5P,viewed,5359,13/02/21 11:14, Data Intelligence Introduction
URL,viewed,5359,13/02/21 11:13, Lab 2 - Data Integration - mindmap
URL,viewed,5359,13/02/21 10:45, Lab 2 - Data Integration - mindmap
URL,viewed,5359,13/02/21 10:24, Lab 1 - Data Integration - mindmap
Page,viewed,5359,13/02/21 10:22, Data Integration Introductions - slides
URL,viewed,5359,13/02/21 09:37, Pentaho Data Integration tool
Page,viewed,5359,13/02/21 09:31, Fundamental Concept slides
Page,viewed,5359,13/02/21 09:31, Course Presentation slides
H5P,viewed,67239,12/02/21 16:31, Lab 4 - Data Integration
H5P,viewed,67239,12/02/21 14:05, Lab 4 - Data Integration
H5P,viewed,67239,12/02/21 13:28, Lab 3 - Data Integration
URL,viewed,67239,12/02/21 13:27, Lab 3 - Data Integration - mindmap
URL,viewed,67239,12/02/21 11:03, Lab 3 - Data Integration - mindmap
H5P,viewed,67239,12/02/21 11:01, Lab 3 - Data Integration
H5P,viewed,67239,12/02/21 10:26, Lab 2 - Data Integration
H5P,viewed,67239,12/02/21 10:15, Lab 1 - Data Integration
H5P,viewed,67239,12/02/21 10:14, Lab 1 - Data Integration
H5P,viewed,67239,12/02/21 10:14, Data Integration Introduction
H5P,viewed,67239,12/02/21 10:08, Lab 3 - Data Integration
System,completed,67152,11/02/21 20:59, Lab 5 - Data Integration - mindmap
URL,viewed,67152,11/02/21 20:59, Lab 5 - Data Integration - mindmap
System,completed,67152,11/02/21 20:59, Lab5 - Data Integration
H5P,viewed,67152,11/02/21 19:39, Lab5 - Data Integration
Page,viewed,67256,11/02/21 18:28, JIGSAW Machine Learning
H5P,viewed,67152,11/02/21 16:26, Lab5 - Data Integration
System,completed,67152,11/02/21 16:26, Lab5 - Data Integration
URL,viewed,67152,11/02/21 16:26, Lab 4 - Data Integration - mindmap
System,completed,67152,11/02/21 16:26, Lab 4 - Data Integration - mindmap
System,completed,67152,11/02/21 16:26, Lab 4 - Data Integration
H5P,viewed,67152,11/02/21 16:12, Lab 4 - Data Integration
H5P,viewed,67152,11/02/21 14:57, Lab 4 - Data Integration
H5P,viewed,67152,11/02/21 13:51, Lab 4 - Data Integration
H5P,viewed,67152,11/02/21 13:49, Lab 4 - Data Integration
URL,viewed,67152,11/02/21 13:00, Lab 3 - Data Integration - mindmap
URL,viewed,67152,11/02/21 12:59, Lab 2 - Data Integration - mindmap
URL,viewed,67152,11/02/21 12:49, Lab 3 - Data Integration - mindmap
URL,viewed,67152,11/02/21 12:20, Lab 2 - Data Integration - mindmap
URL,viewed,67152,11/02/21 12:20, Lab 1 - Data Integration - mindmap
URL,viewed,67152,11/02/21 12:19, Lab 1 - Data Integration - mindmap
H5P,viewed,67152,11/02/21 12:19, Lab 1 - Data Integration
H5P,viewed,67239,11/02/21 12:18, Data Intelligence Introduction
System,completed,67239,11/02/21 12:18, Data Intelligence Introduction
H5P,viewed,67239,11/02/21 12:13, Lab 4 - Data Integration
H5P,viewed,67152,11/02/21 11:59, Lab 4 - Data Integration
H5P,viewed,67152,11/02/21 11:49, Lab 4 - Data Integration
H5P,viewed,58743,11/02/21 11:33, Data Intelligence Introduction
System,completed,58743,11/02/21 11:33, Data Intelligence Introduction
Page,viewed,67152,11/02/21 10:50, Guide to implement Business Intelligence
System,completed,58769,11/02/21 10:45, Weka Machine Learning tool
System,completed,58769,11/02/21 10:45,  Netbeans Java EE
System,completed,58769,11/02/21 10:45, Pentaho Data Integration tool
URL,viewed,58769,11/02/21 10:44, Pentaho Data Integration tool
H5P,viewed,67239,11/02/21 10:38, Lab 4 - Data Integration
Page,viewed,67190,11/02/21 10:24, JIGSAW Machine Learning
Page,viewed,67190,11/02/21 10:20, JIGSAW Machine Learning
Assignment,viewed,5359,11/02/21 10:06, ETL for the datamart
System,completed,5359,11/02/21 10:06, ETL for the datamart
Page,viewed,37389,11/02/21 09:38, JIGSAW Machine Learning
Page,viewed,67183,11/02/21 09:09, JIGSAW Machine Learning
URL,viewed,58769,11/02/21 09:02, Weka Machine Learning tool
URL,viewed,58743,11/02/21 09:01, Weka Machine Learning tool
Page,viewed,52700,11/02/21 08:56, JIGSAW Machine Learning
Page,viewed,52700,11/02/21 08:54, JIGSAW Machine Learning
System,completed,58743,11/02/21 08:54, JIGSAW Machine Learning
Page,viewed,58743,11/02/21 08:54, JIGSAW Machine Learning
Page,viewed,52700,11/02/21 08:53, JIGSAW Machine Learning
URL,viewed,52700,11/02/21 08:53, Weka Machine Learning tool
Page,viewed,67191,11/02/21 08:50, JIGSAW Machine Learning
Page,viewed,5359,11/02/21 08:45, JIGSAW Machine Learning
URL,viewed,52700,11/02/21 08:37, Weka Machine Learning tool
Page,viewed,67256,11/02/21 08:35, JIGSAW Machine Learning
Page,viewed,50730,11/02/21 08:33, JIGSAW Machine Learning
Page,viewed,5359,11/02/21 08:31, JIGSAW Machine Learning
Page,viewed,67183,11/02/21 08:30, JIGSAW Machine Learning
Page,viewed,52700,11/02/21 08:27, JIGSAW Machine Learning
System,completed,52798,11/02/21 08:26, JIGSAW Machine Learning
Page,viewed,52798,11/02/21 08:26, JIGSAW Machine Learning
Page,viewed,37389,11/02/21 08:26, JIGSAW Machine Learning
System,completed,67191,11/02/21 08:26, JIGSAW Machine Learning
Page,viewed,67191,11/02/21 08:26, JIGSAW Machine Learning
System,completed,50496,11/02/21 08:25, JIGSAW Machine Learning
Page,viewed,50496,11/02/21 08:25, JIGSAW Machine Learning
System,completed,67183,11/02/21 08:25, JIGSAW Machine Learning
Page,viewed,67183,11/02/21 08:25, JIGSAW Machine Learning
URL,viewed,67191,11/02/21 08:25, Weka Machine Learning tool
Page,viewed,52700,11/02/21 08:25, JIGSAW Machine Learning
System,completed,28095,11/02/21 08:24, JIGSAW Machine Learning
Page,viewed,28095,11/02/21 08:24, JIGSAW Machine Learning
Page,viewed,52700,11/02/21 08:24, JIGSAW Machine Learning
System,completed,37205,11/02/21 08:23, JIGSAW Machine Learning
Page,viewed,37205,11/02/21 08:23, JIGSAW Machine Learning
System,completed,67152,11/02/21 08:23, JIGSAW Machine Learning
Page,viewed,67152,11/02/21 08:23, JIGSAW Machine Learning
System,completed,49695,11/02/21 08:23, JIGSAW Machine Learning
Page,viewed,49695,11/02/21 08:23, JIGSAW Machine Learning
System,completed,55138,11/02/21 08:23, JIGSAW Machine Learning
Page,viewed,55138,11/02/21 08:23, JIGSAW Machine Learning
Page,viewed,58769,11/02/21 08:22, JIGSAW Machine Learning
Page,viewed,67256,11/02/21 08:20, JIGSAW Machine Learning
System,completed,67190,11/02/21 08:18, JIGSAW Machine Learning
Page,viewed,67190,11/02/21 08:18, JIGSAW Machine Learning
System,completed,67152,11/02/21 08:13, Select a Machine Learning topic for the JIGSAW session
Page,viewed,67052,11/02/21 08:13, JIGSAW Machine Learning
URL,viewed,67052,11/02/21 08:13, Weka Machine Learning tool
System,completed,28095,11/02/21 08:12, Select a Machine Learning topic for the JIGSAW session
Page,viewed,58769,11/02/21 08:12, JIGSAW Machine Learning
System,completed,28095,11/02/21 08:11, Select a Machine Learning topic for the JIGSAW session
System,completed,28056,11/02/21 08:11, JIGSAW Machine Learning
Page,viewed,28056,11/02/21 08:11, JIGSAW Machine Learning
Page,viewed,67052,11/02/21 08:10, JIGSAW Machine Learning
System,completed,5359,11/02/21 08:09, JIGSAW Machine Learning
Page,viewed,5359,11/02/21 08:09, JIGSAW Machine Learning
System,completed,58769,11/02/21 08:09, JIGSAW Machine Learning
Page,viewed,58769,11/02/21 08:09, JIGSAW Machine Learning
System,completed,55138,11/02/21 08:09, Select a Machine Learning topic for the JIGSAW session
System,completed,5359,11/02/21 08:08, Select a Machine Learning topic for the JIGSAW session
System,completed,52700,11/02/21 08:07, JIGSAW Machine Learning
Page,viewed,52700,11/02/21 08:07, JIGSAW Machine Learning
Page,viewed,67256,11/02/21 08:06, JIGSAW Machine Learning
System,completed,52700,11/02/21 08:05, Select a Machine Learning topic for the JIGSAW session
System,completed,67052,11/02/21 08:05, JIGSAW Machine Learning
Page,viewed,67052,11/02/21 08:05, JIGSAW Machine Learning
System,completed,50496,11/02/21 08:05, Select a Machine Learning topic for the JIGSAW session
System,completed,28056,11/02/21 08:04, Select a Machine Learning topic for the JIGSAW session
System,completed,67191,11/02/21 08:04, Select a Machine Learning topic for the JIGSAW session
System,completed,67052,11/02/21 08:04, Select a Machine Learning topic for the JIGSAW session
System,completed,37205,11/02/21 08:03, Select a Machine Learning topic for the JIGSAW session
System,completed,50496,11/02/21 08:03, Select a Machine Learning topic for the JIGSAW session
Page,viewed,37389,11/02/21 07:56, JIGSAW Machine Learning
System,completed,37389,11/02/21 07:56, JIGSAW Machine Learning
System,completed,37389,11/02/21 07:55, Select a Machine Learning topic for the JIGSAW session
System,completed,58769,11/02/21 07:53, Select a Machine Learning topic for the JIGSAW session
System,completed,58769,11/02/21 07:51, Select a Machine Learning topic for the JIGSAW session
System,completed,67183,11/02/21 01:28, Select a Machine Learning topic for the JIGSAW session
System,completed,67183,11/02/21 01:20, Select a Machine Learning topic for the JIGSAW session
Page,viewed,67256,11/02/21 00:24, JIGSAW Machine Learning
System,completed,67256,11/02/21 00:01, JIGSAW Machine Learning
Page,viewed,67256,11/02/21 00:01, JIGSAW Machine Learning
System,completed,52798,10/02/21 23:50, Select a Machine Learning topic for the JIGSAW session
System,completed,50730,10/02/21 23:50, JIGSAW Machine Learning
Page,viewed,50730,10/02/21 23:50, JIGSAW Machine Learning
System,completed,50730,10/02/21 23:49, Select a Machine Learning topic for the JIGSAW session
System,completed,50730,10/02/21 23:48, Select a Machine Learning topic for the JIGSAW session
System,completed,58743,10/02/21 23:44, Select a Machine Learning topic for the JIGSAW session
System,completed,58743,10/02/21 23:43, Select a Machine Learning topic for the JIGSAW session
System,completed,37205,10/02/21 23:43, Select a Machine Learning topic for the JIGSAW session
System,completed,49695,10/02/21 23:42, Select a Machine Learning topic for the JIGSAW session
System,completed,49695,10/02/21 23:41, Select a Machine Learning topic for the JIGSAW session
System,completed,52798,10/02/21 23:39, Select a Machine Learning topic for the JIGSAW session
URL,viewed,67183,10/02/21 20:43, Lab 4 - Data Integration - mindmap
URL,viewed,67183,10/02/21 20:43, Lab 5 - Data Integration - mindmap
System,completed,67183,10/02/21 20:43, Case study
Page,viewed,67183,10/02/21 20:43, Case study
System,completed,67108,10/02/21 20:08, JIGSAW Machine Learning
Page,viewed,67108,10/02/21 20:08, JIGSAW Machine Learning
System,completed,67108,10/02/21 20:07, Select a Machine Learning topic for the JIGSAW session
System,completed,67108,10/02/21 20:05, Select a Machine Learning topic for the JIGSAW session
Assignment,viewed,67108,10/02/21 20:05, ETL for the datamart
System,completed,67108,10/02/21 20:05, ETL for the datamart
System,completed,67108,10/02/21 20:05, Case study
Page,viewed,67108,10/02/21 20:05, Case study
System,completed,67108,10/02/21 20:05, Guide to implement Business Intelligence
Page,viewed,67108,10/02/21 20:05, Guide to implement Business Intelligence
System,completed,67108,10/02/21 20:05, Data Intelligence Introduction slides
Page,viewed,67108,10/02/21 20:05, Data Intelligence Introduction slides
System,completed,67108,10/02/21 20:05, Data Intelligence Introduction
H5P,viewed,67108,10/02/21 19:57, Data Intelligence Introduction
System,completed,67108,10/02/21 19:57, Data Intelligence Introduction
URL,viewed,28056,10/02/21 19:21, Lab 3 - Data Integration - mindmap
URL,viewed,28056,10/02/21 19:17, Lab 4 - Data Integration - mindmap
Assignment,viewed,58769,10/02/21 19:11, ETL for the datamart
System,completed,58769,10/02/21 19:11, ETL for the datamart
System,completed,58769,10/02/21 19:10, Case study
Page,viewed,58769,10/02/21 19:10, Case study
System,completed,58769,10/02/21 19:10, Guide to implement Business Intelligence
Page,viewed,58769,10/02/21 19:10, Guide to implement Business Intelligence
System,completed,58769,10/02/21 19:10, Data Intelligence Introduction slides
Page,viewed,58769,10/02/21 19:10, Data Intelligence Introduction slides
System,completed,58769,10/02/21 19:10, Data Intelligence Introduction
H5P,viewed,58769,10/02/21 19:00, Data Intelligence Introduction
System,completed,58769,10/02/21 19:00, Data Intelligence Introduction
URL,viewed,28056,10/02/21 18:47, Lab 5 - Data Integration - mindmap
URL,viewed,28056,10/02/21 18:47, Lab 4 - Data Integration - mindmap
System,completed,67190,10/02/21 18:42, Select a Machine Learning topic for the JIGSAW session
H5P,viewed,67190,10/02/21 18:41, Fundamental Concepts
System,completed,67190,10/02/21 18:41, Select a Machine Learning topic for the JIGSAW session
URL,viewed,28056,10/02/21 16:42, Lab 1 - Data Integration - mindmap
H5P,viewed,5359,10/02/21 14:32, Data Intelligence Introduction
System,completed,5359,10/02/21 14:32, Data Intelligence Introduction
System,completed,5359,10/02/21 14:31, Select a Machine Learning topic for the JIGSAW session
URL,viewed,37205,10/02/21 13:13, Lab 4 - Data Integration - mindmap
Page,viewed,37205,10/02/21 13:00, Case study
Assignment,viewed,37205,10/02/21 12:59, ETL for the datamart
System,completed,37205,10/02/21 12:59, ETL for the datamart
System,completed,37205,10/02/21 12:52, Case study
Page,viewed,37205,10/02/21 12:52, Case study
URL,viewed,50496,10/02/21 12:45, Lab 4 - Data Integration - mindmap
URL,viewed,37205,10/02/21 12:06, Lab 3 - Data Integration - mindmap
URL,viewed,37205,10/02/21 11:37, Lab 1 - Data Integration - mindmap
H5P,viewed,37205,10/02/21 11:37, Lab 1 - Data Integration
URL,viewed,37205,10/02/21 11:36, Lab 1 - Data Integration - mindmap
URL,viewed,37205,10/02/21 11:23, Pentaho Data Integration tool
Assignment,viewed,50496,9/02/21 16:01, ETL for the datamart
Assignment,viewed,50496,9/02/21 11:33, ETL for the datamart
H5P,viewed,67152,8/02/21 22:45, Data Intelligence Introduction
System,completed,67152,8/02/21 22:45, Data Intelligence Introduction
System,completed,67152,8/02/21 22:44, Select a Machine Learning topic for the JIGSAW session
URL,viewed,37389,8/02/21 12:21, Lab 2 - Data Integration - mindmap
Page,viewed,50496,8/02/21 12:17, Case study
Page,viewed,37389,8/02/21 12:17, Data Intelligence Introduction slides
Assignment,viewed,50496,8/02/21 12:16, ETL for the datamart
System,completed,50496,8/02/21 12:16, ETL for the datamart
URL,viewed,50496,8/02/21 11:54, Lab 4 - Data Integration - mindmap
URL,viewed,50496,8/02/21 11:53, Lab 4 - Data Integration - mindmap
URL,viewed,50496,8/02/21 11:32, Pentaho Data Integration tool
System,completed,37205,8/02/21 11:28, Guide to implement Business Intelligence
Page,viewed,37205,8/02/21 11:28, Guide to implement Business Intelligence
System,completed,37205,8/02/21 11:28, Data Intelligence Introduction slides
Page,viewed,37205,8/02/21 11:28, Data Intelligence Introduction slides
System,completed,37205,8/02/21 11:27, Data Intelligence Introduction
URL,viewed,37389,8/02/21 11:24, Lab 4 - Data Integration - mindmap
H5P,viewed,37205,8/02/21 11:18, Data Intelligence Introduction
System,completed,37205,8/02/21 11:18, Data Intelligence Introduction
System,completed,37205,8/02/21 11:17, Lab 5 - Data Integration - mindmap
URL,viewed,37205,8/02/21 11:17, Lab 5 - Data Integration - mindmap
System,completed,37205,8/02/21 11:15, Lab5 - Data Integration
Page,viewed,37389,8/02/21 11:13, Case study
H5P,viewed,37205,8/02/21 11:05, Lab5 - Data Integration
System,completed,37205,8/02/21 11:05, Lab5 - Data Integration
System,completed,50496,8/02/21 11:04, Case study
Page,viewed,50496,8/02/21 11:04, Case study
System,completed,50496,8/02/21 11:04, Guide to implement Business Intelligence
Page,viewed,50496,8/02/21 11:04, Guide to implement Business Intelligence
System,completed,50496,8/02/21 11:04, Data Intelligence Introduction slides
Page,viewed,50496,8/02/21 11:04, Data Intelligence Introduction slides
Assignment,viewed,37389,8/02/21 11:04, ETL for the datamart
H5P,viewed,50496,8/02/21 11:03, Data Intelligence Introduction
System,completed,50496,8/02/21 11:03, Data Intelligence Introduction
System,completed,37205,8/02/21 10:56, Lab 4 - Data Integration - mindmap
URL,viewed,37205,8/02/21 10:56, Lab 4 - Data Integration - mindmap
H5P,viewed,37205,8/02/21 10:56, Lab 4 - Data Integration
Assignment,viewed,28056,8/02/21 10:56, ETL for the datamart
System,completed,28056,8/02/21 10:56, ETL for the datamart
System,completed,37205,8/02/21 10:56, Lab 4 - Data Integration
System,completed,28056,8/02/21 10:56, Case study
Page,viewed,28056,8/02/21 10:56, Case study
System,completed,28056,8/02/21 10:56, Data Intelligence Introduction slides
Page,viewed,28056,8/02/21 10:56, Data Intelligence Introduction slides
System,completed,28056,8/02/21 10:56, Data Intelligence Introduction
H5P,viewed,50496,8/02/21 10:56, Data Intelligence Introduction
H5P,viewed,50496,8/02/21 10:49, Data Intelligence Introduction
H5P,viewed,28056,8/02/21 10:46, Data Intelligence Introduction
System,completed,28056,8/02/21 10:46, Data Intelligence Introduction
H5P,viewed,50496,8/02/21 10:46, Data Intelligence Introduction
System,completed,50496,8/02/21 10:46, Data Intelligence Introduction
System,completed,28056,8/02/21 10:42, Select a Machine Learning topic for the JIGSAW session
H5P,viewed,37205,8/02/21 10:41, Lab 4 - Data Integration
System,completed,37205,8/02/21 10:41, Lab 4 - Data Integration
System,completed,37389,8/02/21 10:40, Select a Machine Learning topic for the JIGSAW session
System,completed,67183,7/02/21 22:05, Lab 5 - Data Integration - mindmap
URL,viewed,67183,7/02/21 22:05, Lab 5 - Data Integration - mindmap
System,completed,67183,7/02/21 22:03, Lab5 - Data Integration
H5P,viewed,67183,7/02/21 21:54, Lab5 - Data Integration
H5P,viewed,67183,7/02/21 21:49, Lab5 - Data Integration
System,completed,67183,7/02/21 21:49, Lab5 - Data Integration
System,completed,67183,7/02/21 21:49, Lab 4 - Data Integration - mindmap
URL,viewed,67183,7/02/21 21:49, Lab 4 - Data Integration - mindmap
H5P,viewed,67183,7/02/21 21:49, Lab 4 - Data Integration
System,completed,67183,7/02/21 21:48, Lab 4 - Data Integration
H5P,viewed,67183,7/02/21 21:35, Lab 4 - Data Integration
System,completed,67183,7/02/21 21:35, Lab 4 - Data Integration
System,completed,67256,7/02/21 21:34, Select a Machine Learning topic for the JIGSAW session
System,completed,67256,7/02/21 21:33, Select a Machine Learning topic for the JIGSAW session
Assignment,viewed,67191,6/02/21 18:26, ETL for the datamart
System,completed,67191,6/02/21 18:26, ETL for the datamart
System,completed,67191,6/02/21 18:26, Case study
Page,viewed,67191,6/02/21 18:26, Case study
System,completed,67191,6/02/21 18:26, Guide to implement Business Intelligence
Page,viewed,67191,6/02/21 18:26, Guide to implement Business Intelligence
System,completed,67191,6/02/21 18:26, Data Intelligence Introduction slides
Page,viewed,67191,6/02/21 18:26, Data Intelligence Introduction slides
System,completed,67191,6/02/21 18:25, Data Intelligence Introduction
Assignment,viewed,67052,6/02/21 18:17, ETL for the datamart
Page,viewed,67052,6/02/21 18:17, Case study
Page,viewed,67052,6/02/21 18:17, Guide to implement Business Intelligence
Page,viewed,67052,6/02/21 18:17, Data Intelligence Introduction slides
H5P,viewed,67191,6/02/21 18:16, Data Intelligence Introduction
System,completed,67191,6/02/21 18:16, Data Intelligence Introduction
Assignment,viewed,67190,5/02/21 21:49, ETL for the datamart
System,completed,67190,5/02/21 21:49, ETL for the datamart
Assignment,viewed,67190,5/02/21 21:48, ETL for the datamart
Page,viewed,67190,5/02/21 21:48, Case study
Page,viewed,67190,5/02/21 20:44, Case study
Assignment,viewed,67190,5/02/21 20:43, ETL for the datamart
H5P,viewed,67190,5/02/21 20:37, Data Intelligence Introduction
Assignment,viewed,67190,5/02/21 19:55, ETL for the datamart
H5P,viewed,67190,5/02/21 19:55, Lab5 - Data Integration
URL,viewed,67190,5/02/21 18:08, Lab 4 - Data Integration - mindmap
URL,viewed,67190,5/02/21 18:08, Lab 3 - Data Integration - mindmap
Assignment,viewed,67190,5/02/21 18:06, ETL for the datamart
System,completed,67190,5/02/21 18:06, ETL for the datamart
System,completed,67190,5/02/21 18:06, Data Intelligence Introduction slides
Page,viewed,67190,5/02/21 18:06, Data Intelligence Introduction slides
System,completed,67190,5/02/21 18:06, Data Intelligence Introduction
H5P,viewed,67190,5/02/21 17:33, Data Intelligence Introduction
System,completed,67190,5/02/21 17:33, Data Intelligence Introduction
URL,viewed,58769,5/02/21 15:55, Lab 1 - Data Integration - mindmap
Page,viewed,58769,5/02/21 15:55, Data Integration Introductions - slides
Page,viewed,58769,5/02/21 15:54, Course Presentation slides
Page,viewed,58769,5/02/21 15:53, Course Presentation slides
Page,viewed,67052,4/02/21 18:32, Case study
Page,viewed,67052,4/02/21 18:31, Guide to implement Business Intelligence
Page,viewed,67052,4/02/21 18:31, Data Intelligence Introduction slides
System,completed,5359,4/02/21 14:21, Case study
Page,viewed,5359,4/02/21 14:21, Case study
System,completed,67190,4/02/21 13:27, Case study
Page,viewed,67190,4/02/21 13:27, Case study
H5P,viewed,67190,4/02/21 13:27, Lab5 - Data Integration
Assignment,viewed,67052,4/02/21 12:59, ETL for the datamart
System,completed,67052,4/02/21 12:59, ETL for the datamart
Page,viewed,67052,4/02/21 12:59, Case study
System,completed,67052,4/02/21 12:57, Case study
Page,viewed,67052,4/02/21 12:57, Case study
System,completed,67052,4/02/21 12:57, Data Intelligence Introduction slides
Page,viewed,67052,4/02/21 12:57, Data Intelligence Introduction slides
System,completed,67052,4/02/21 12:57, Data Intelligence Introduction
H5P,viewed,67052,4/02/21 12:50, Data Intelligence Introduction
System,completed,37389,4/02/21 12:43, Data Intelligence Introduction slides
Page,viewed,37389,4/02/21 12:43, Data Intelligence Introduction slides
System,completed,37389,4/02/21 12:41, Data Intelligence Introduction
H5P,viewed,67052,4/02/21 12:35, Data Intelligence Introduction
URL,viewed,58743,4/02/21 12:34, Lab 4 - Data Integration - mindmap
H5P,viewed,28095,4/02/21 12:19, Lab 4 - Data Integration
H5P,viewed,37389,4/02/21 12:14, Data Intelligence Introduction
H5P,viewed,67052,4/02/21 12:11, Lab5 - Data Integration
H5P,viewed,67052,4/02/21 12:11, Data Intelligence Introduction
System,completed,67052,4/02/21 12:11, Data Intelligence Introduction
System,completed,67052,4/02/21 12:11, Lab 5 - Data Integration - mindmap
URL,viewed,67052,4/02/21 12:11, Lab 5 - Data Integration - mindmap
System,completed,49695,4/02/21 12:08, Data Intelligence Introduction
H5P,viewed,37389,4/02/21 12:05, Data Intelligence Introduction
System,completed,37389,4/02/21 12:05, Data Intelligence Introduction
H5P,viewed,49695,4/02/21 12:05, Data Intelligence Introduction
System,completed,49695,4/02/21 12:05, Data Intelligence Introduction
Page,viewed,67256,4/02/21 12:03, Guide to implement Business Intelligence
System,completed,67256,4/02/21 12:02, Lab 5 - Data Integration - mindmap
URL,viewed,67256,4/02/21 12:02, Lab 5 - Data Integration - mindmap
System,completed,67256,4/02/21 12:02, Lab5 - Data Integration
Assignment,viewed,49695,4/02/21 11:36, ETL for the datamart
Assignment,viewed,49695,4/02/21 11:35, ETL for the datamart
System,completed,49695,4/02/21 11:35, ETL for the datamart
H5P,viewed,49695,4/02/21 11:35, Data Intelligence Introduction
System,completed,49695,4/02/21 11:35, Data Intelligence Introduction
System,completed,49695,4/02/21 11:35, Case study
Page,viewed,49695,4/02/21 11:35, Case study
URL,viewed,52798,4/02/21 11:34, Lab 2 - Data Integration - mindmap
H5P,viewed,52798,4/02/21 11:34, Data Integration Introduction
URL,viewed,52798,4/02/21 11:19, Lab 1 - Data Integration - mindmap
Page,viewed,52798,4/02/21 11:18, Data Integration Introductions - slides
